ticker,accession_number,form,filing_date,target_cik,document_issuer_cik,document_issuer_name,archive_cik,structured_position_rows,supported_common_equity_rows,interval_family,source_url,source_sha256
OSG,0001349704-06-000001,3,2006-01-25,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000134970406000001/primary_doc.xml,efd947325a3332810ae79f36bbad46d50bbbf4cd2ab226a75b4a8f52f681a681
OSG,0001349800-06-000001,3,2006-01-25,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000134980006000001/primary_doc.xml,f155e36c99c4a1d933322ed4978ca664f35376b52875a903297552bd3e14c522
OSG,0001349873-06-000001,3,2006-01-25,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000134987306000001/primary_doc.xml,fc53631fadcfd8eb85f4e428d57242f62c2e45a7b2a6e0bf29bcf62879f5fe90
OSG,0001361970-06-000001,3,2006-05-09,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000136197006000001/primary_doc.xml,6753ba6489c44f73388b6b684422956972d77949187eec3acafc20e73090e01b
OSG,0001289715-06-000005,3,2006-12-07,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000128971506000005/primary_doc.xml,da2ef54c9fb25218b9a2e080166d7216efb189eac0c26a4abf0a858a5d994d8b
OSG,0000075208-07-000064,3,2007-11-07,0000075208,0001409134,OSG America L.P.,0000075208,3,0,NON_TARGET_ISSUER_DOCUMENT_MUST_BE_REJECTED,https://www.sec.gov/Archives/edgar/data/75208/000007520807000064/primary_doc.xml,385879c3a89aaa8caef4ec108cb1de87c91e78f09fc9cd01a5157fe148c0fb53
OSG,0001444441-08-000001,3,2008-09-12,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000144444108000001/ml91208_ex.xml,2a953616e7c983f01e3f5c06ace06b5b6ec3dbe03869f3a9598f65c05e7f6d70
OSG,0001209191-09-017895,3,2009-03-23,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,2,2,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000120919109017895/c82975_3x0.xml,93bf719ce0e005558bc75cdb300d9cc7fc3278c5a122b027d83fb51ed9f68369
OSG,0001209191-09-017908,3,2009-03-23,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,2,2,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000120919109017908/c82976_3x0.xml,83c3fc131b6342f4dffc4906cd223d696c209ec7af67782936239ca5b50dfc3e
OSG,0001209191-09-017915,3,2009-03-23,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000120919109017915/c82977_3x0.xml,5ab1ab31664d555fc0eba87d40de182d59bb8a4adfbde5f239243bff651f07cc
OSG,0001140361-10-004124,3,2010-02-04,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,2,2,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000114036110004124/doc1.xml,36979214bf207549a640ee2dd011b84f981073710ebc90fb4bfb0839c7e8d20a
OSG,0001140361-11-006354,3/A,2011-02-04,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,2,2,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000114036111006354/doc1.xml,c9787a917f456598c808810253953719f34ded3c6a30d944c9caf74008d6a5d8
OSG,0001140361-12-048368,3,2012-11-21,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,1,0,TRUE_IDENTITY_EVIDENCE_GAP_OR_UNSUPPORTED_CLASS,https://www.sec.gov/Archives/edgar/data/75208/000114036112048368/doc1.xml,b7b3934b4dc349e2d2b2fc004386756c44e7ac6373afe683ad86593a9eb1caa3
OSG,0001512590-12-000020,3,2012-12-18,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000151259012000020/primary_doc.xml,8ca009b566ae63a48e99ead3cb0bcb0ac96f0adf78cf344a5ab4bc3cbe3aa7f2
OSG,0001140361-12-051955,3,2012-12-19,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000114036112051955/doc1.xml,5b434599d30df3edf1cc3539c8ba42eeb86a2096f2adf1f0e94218b50a535d2d
OSG,0001140361-13-027863,3,2013-07-10,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,2,2,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000114036113027863/doc1.xml,0f20fb9923e50e4b582d35da770ebf9ca268c003b467e5eac5564b1e01700bd7
OSG,0000950142-14-000927,SC 13D/A,2014-04-21,0000075208,,,0000075208,8,0,TRUE_IDENTITY_EVIDENCE_GAP_OR_UNSUPPORTED_CLASS,https://www.sec.gov/Archives/edgar/data/75208/000095014214000927/eh1400554_13da16-osg.htm,f77a5b83babf7872bbb3509d1caf6713a4db904261c0ce2579b73b1f763e1a93
OSG,0001140361-14-024684,3/A,2014-06-05,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,3,3,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000114036114024684/doc1.xml,357c4bb262308af4789b1ad59392e794c3ec9f732bff3de943a5a6574ff81918
OSG,0001140361-14-029284,3,2014-07-24,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000114036114029284/doc1.xml,3bda11839f30bb0924188d8b595f8c2387a565d040df8753f4ccdb486eda1464
OSG,0001140361-14-031982,3,2014-08-12,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,5,5,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000114036114031982/doc1.xml,59526aefc22198c46c30876c94d9833b50dae5e37d8128659924fcb7dec2da3a
OSG,0000902595-14-000018,3,2014-08-15,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,5,5,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000090259514000018/te27560_form3.xml,953da3987dcefa1c047beab40d2c9b8b8fc210e352338e39a7aaf2b91e52b23f
OSG,0001014708-14-000004,3,2014-08-15,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000101470814000004/primary_doc.xml,71771d4b5999d584402d40e978be6169c756e11698d3a22f70f86675bc36db6a
OSG,0001140361-14-033121,3,2014-08-15,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,2,2,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000114036114033121/doc1.xml,046ff0fac6c7a39d292f0299406fe1be42cdcceb22b3ec9f30cbde436c5434b8
OSG,0001140361-14-033122,3,2014-08-15,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,2,2,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000114036114033122/doc1.xml,4d0c38f6289a439c21b70478f8737af845750b535e481d89df7a1b7127c7a44e
OSG,0001140361-14-033123,3,2014-08-15,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,2,2,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000114036114033123/doc1.xml,db2c5f40706b78f07d76cbf74e2fda4844140559270f6ef1b8f3fb6907d709ff
OSG,0001140361-14-033129,3,2014-08-15,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,2,2,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000114036114033129/doc1.xml,03b6197abd0a4df1ee911827f510d98c5cd2ce4dc72eac028fa4541eecef0d20
OSG,0001140361-14-033131,3,2014-08-15,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,2,2,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000114036114033131/doc1.xml,12b4172b0884b1a936efb728b95c1f7b397ba19ec9b34f740380de8bae7e5e08
OSG,0001140361-14-033134,3,2014-08-15,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,2,2,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000114036114033134/doc1.xml,08337c197fc00eefa55c1564ad781f95703f636cc11a9cb6c29a8eb269b672ee
OSG,0001140361-14-033139,3,2014-08-15,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,2,2,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000114036114033139/doc1.xml,f5ae5609361b694fbc5e23d5f864087f120a58d2e5ccabb0ad30c9ca65ba45db
OSG,0001140361-14-033149,3,2014-08-15,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,2,2,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000114036114033149/doc1.xml,7a690b5fbc13d8eab991c863ae2d229a1d730bc62007bf609e335b8ae9966740
OSG,0001140361-14-033170,3,2014-08-15,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000114036114033170/doc1.xml,acb29097e02610e9eac005439209e75ada25597f8138196d44fd04829f17b0c0
OSG,0001209191-14-052556,3,2014-08-15,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,3,3,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000120919114052556/doc3.xml,9dde521887b239a3bdfaf724831baa94c5142b8d01ab62017723f9c3746cc682
OSG,0001209191-14-053533,3,2014-08-19,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,4,4,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000120919114053533/doc3.xml,1afbc276028da4ca766929de844d39f3eff66031ebd38238babbd1ccba7f9026
OSG,0001140361-14-034909,3,2014-09-05,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,2,2,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000114036114034909/doc1.xml,9ca3c6efe28ab2c45ec882f95f206e8a43e78e9b7a0080bd168f40f2d0c24c7f
OSG,0001140361-15-002288,3,2015-01-21,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,2,2,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000114036115002288/doc1.xml,6279f2446ceb9189e437d26b52ccb16434e61d35d069c4e03c05440719c56ea7
OSG,0001140361-15-011033,3,2015-03-10,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,2,2,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000114036115011033/doc1.xml,8f289577b15550caf95e947efb35342936b987ef19f024938ecf84bfbb136271
OSG,0001012975-15-000556,3,2015-07-27,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,4,4,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000101297515000556/edgar.xml,52a463fc7354dd6879ff714a619162113c17acbc68dd8d0b6cc77e11a2ee28eb
OSG,0001140361-15-030181,3,2015-08-06,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,2,2,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000114036115030181/doc1.xml,17bb12b437e31d7030abd4772a5a8383f9d88aa6fd2b5be132c286b37bc4f4a7
OSG,0001013594-15-000450,SC 13D,2015-08-13,0000075208,,,0000075208,1,0,TRUE_IDENTITY_EVIDENCE_GAP_OR_UNSUPPORTED_CLASS,https://www.sec.gov/Archives/edgar/data/75208/000101359415000450/osgi13d_080315.htm,768e84ec73b9a6e6de0334d52878e1dc7b980b146de05f54a55f22d182e39ad7
OSG,0001013594-16-000923,SC 13D/A,2016-03-21,0000075208,,,0000075208,1,0,TRUE_IDENTITY_EVIDENCE_GAP_OR_UNSUPPORTED_CLASS,https://www.sec.gov/Archives/edgar/data/75208/000101359416000923/osg13da1_031616.htm,08787fe8738b16619f17cbbee4b021d089f5c2e2f72b81e21fea5a3c5bf56661
OSG,0001140361-16-058950,3/A,2016-03-24,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,5,5,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000114036116058950/doc1.xml,2c447622e6cc74dfeb2f493848385c15987fa52be5f30e9ec4fed6211c601115
OSG,0001013594-16-001119,SC 13D/A,2016-06-29,0000075208,,,0000075208,1,0,TRUE_IDENTITY_EVIDENCE_GAP_OR_UNSUPPORTED_CLASS,https://www.sec.gov/Archives/edgar/data/75208/000101359416001119/osg13da2-062916.htm,595583b0905b3b98de2a6c58f8be07bc37c120a323804561d3bcb66a09070dd6
OSG,0001140361-16-085897,3,2016-11-10,0000075208,0001679049,"International Seaways, Inc.",0000075208,1,1,NON_TARGET_ISSUER_DOCUMENT_MUST_BE_REJECTED,https://www.sec.gov/Archives/edgar/data/75208/000114036116085897/doc1.xml,c0ec177ace5d6050da46ee1edaf1767749a53ad5090396c2acd9b7685e2f2a04
OSG,0001140361-16-090479,3,2016-12-21,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000114036116090479/doc1.xml,c920f73c454bbc4ac728e97bdd56ae053a2fb90aea6280370d4e744bc2d2fc15
OSG,0001140361-16-090484,3,2016-12-21,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000114036116090484/doc1.xml,308c862d59de0380af4e6843c44e1bb724d341140de63f3cbe60dc0cd8dd56a4
OSG,0001140361-16-090574,3,2016-12-22,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000114036116090574/doc1.xml,860c77678ff857cd980c514bdd1597eee7cf1f8bf7ce8ff2badb352b7ce63ebe
OSG,0001140361-16-090894,3,2016-12-28,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000114036116090894/doc1.xml,2402df0a61a7407f9787de3db515c89e63d365ee63efb0653ef6e602be067d04
OSG,0000075208-17-000011,3,2017-06-08,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000007520817000011/edgar.xml,55ccc50ec3355cae03b58a58a7c97a0a7ac8baa7bc421524a2af11824e382f92
OSG,0001013594-17-000464,SC 13D/A,2017-07-06,0000075208,,,0000075208,1,0,TRUE_IDENTITY_EVIDENCE_GAP_OR_UNSUPPORTED_CLASS,https://www.sec.gov/Archives/edgar/data/75208/000101359417000464/overseas13da-070617.htm,beb5390a785547097178f36228acb10f1c66aabb3ec637b8175d6f5076f0ac8c
OSG,0000075208-18-000070,3,2018-06-08,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000007520818000070/wf-form3_152846623875663.xml,5566516c94c420f6db9aeed14cd3fe65258515d918753e709e07a5beb1cbe54c
OSG,0000075208-18-000072,3,2018-06-08,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000007520818000072/wf-form3_152846633150117.xml,06917afac78a3508f2daa9dd93b11a03a209282a7e721a3d3f028079e01b8869
OSG,0001013594-18-000503,SC 13D/A,2018-08-21,0000075208,,,0000075208,1,0,TRUE_IDENTITY_EVIDENCE_GAP_OR_UNSUPPORTED_CLASS,https://www.sec.gov/Archives/edgar/data/75208/000101359418000503/overseas13da-082118.htm,d5c7666a5045fddb1a412f98b132182fd9914ddba971e2e99a62f589a181b62c
OSG,0000947871-18-000914,SC 13D,2018-11-20,0000075208,,,0000075208,1,0,TRUE_IDENTITY_EVIDENCE_GAP_OR_UNSUPPORTED_CLASS,https://www.sec.gov/Archives/edgar/data/75208/000094787118000914/ss115517_sc13d.htm,5360ed2b2cc7b0af126a0964d53fdb14ff900a3e9771e1c6b50c7eaed79a8c90
OSG,0001193125-19-076676,SC 13D/A,2019-03-15,0000075208,,,0000075208,1,0,TRUE_IDENTITY_EVIDENCE_GAP_OR_UNSUPPORTED_CLASS,https://www.sec.gov/Archives/edgar/data/75208/000119312519076676/d732276dsc13da.htm,b04c861a4c3628c01dc4a2ead4889e7c041f4d12aa446ca3dcc3233a4e5e9bc6
OSG,0000898432-20-000344,3,2020-03-16,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000089843220000344/form3.xml,58ebea43baa3984b75390e5479bba70caed5eed36ea42c9c00b5f4cfe63d7c97
OSG,0001013594-20-000413,SC 13D/A,2020-04-13,0000075208,,,0000075208,1,0,TRUE_IDENTITY_EVIDENCE_GAP_OR_UNSUPPORTED_CLASS,https://www.sec.gov/Archives/edgar/data/75208/000101359420000413/overseas13da5-041320.htm,9383d4f46105df2a2626c3921c15007dd317cca7e3517ebbf025b17de40834f6
OSG,0000075208-20-000052,3,2020-06-01,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000007520820000052/wf-form3_159104319470976.xml,53a41e7fff20ca579e182a299b8a6b0471a6f1fcffb02c9ebbac51656a0cf8fc
OSG,0001539497-23-000786,DEF 14A,2023-05-01,0000075208,,"OVERSEAS
    SHIPHOLDING GROUP, INC.",0000075208,14,2,ISSUER_FILED_BASELINE_METADATA_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000153949723000786/n3515_x2-def14a.htm,f201c7e29edc6b5fecbefa4d5087ca4cb0e1d9eb7e166859be9696cec76e10ee
OSG,0001209191-23-037464,3,2023-06-15,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000120919123037464/doc3.xml,30c6af04c62b0b84da98dc35903213299d3f1e30be89ff632f62d0ebb8e86a6d
OSG,0001539497-24-000918,DEF 14A,2024-04-26,0000075208,,"OVERSEAS SHIPHOLDING GROUP, INC",0000075208,13,0,TRUE_IDENTITY_EVIDENCE_GAP_OR_UNSUPPORTED_CLASS,https://www.sec.gov/Archives/edgar/data/75208/000153949724000918/n4158_x2-def14a.htm,c3bc003ede8a74ad319107363e8684e71f6bf08b9836217636f667523ef507d6
OSG,0000950170-24-060621,4,2024-05-15,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,1,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000095017024060621/ownership.xml,4d8906e667282eec8683afb31008622e547ee7f1d781541854489fc7508ff1ed
OSG,0000950170-24-067763,4,2024-06-03,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,2,2,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000095017024067763/ownership.xml,b7892f3b8f638648df8982b88e11b6515c3cd2cac6b2c56f59ba0b83f1819400
OSG,0000950170-24-070756,4,2024-06-07,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,1,0,TRUE_IDENTITY_EVIDENCE_GAP_OR_UNSUPPORTED_CLASS,https://www.sec.gov/Archives/edgar/data/75208/000095017024070756/ownership.xml,18b317b82fe829a830a49e0b8aa109be3b11849744e72a75366c4a5d9b022626
OSG,0000950170-24-070767,4,2024-06-07,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,1,0,TRUE_IDENTITY_EVIDENCE_GAP_OR_UNSUPPORTED_CLASS,https://www.sec.gov/Archives/edgar/data/75208/000095017024070767/ownership.xml,ae301776d6ec2d05de44aad46cbe9f8783861d987e93806898fb30f05be149d9
OSG,0000950170-24-070782,4,2024-06-07,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,1,0,TRUE_IDENTITY_EVIDENCE_GAP_OR_UNSUPPORTED_CLASS,https://www.sec.gov/Archives/edgar/data/75208/000095017024070782/ownership.xml,5048b556b06c36bf37830c8158984b4e280416f68cf497c61a21efc1bacdac17
OSG,0000950170-24-070796,4,2024-06-07,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,1,0,TRUE_IDENTITY_EVIDENCE_GAP_OR_UNSUPPORTED_CLASS,https://www.sec.gov/Archives/edgar/data/75208/000095017024070796/ownership.xml,de42d959525376c958b8d623ddf1233c272c38e14b609331f7ac8fcfe3f884c9
OSG,0000950170-24-070809,4,2024-06-07,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,1,0,TRUE_IDENTITY_EVIDENCE_GAP_OR_UNSUPPORTED_CLASS,https://www.sec.gov/Archives/edgar/data/75208/000095017024070809/ownership.xml,2371bfad0294fe847b3521c20bca40a818b80a07d949c6308011d6c85563bfef
OSG,0000950170-24-070819,4,2024-06-07,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,1,0,TRUE_IDENTITY_EVIDENCE_GAP_OR_UNSUPPORTED_CLASS,https://www.sec.gov/Archives/edgar/data/75208/000095017024070819/ownership.xml,4d82746d822c62cad2d80bcc920a154d6751315256e1986fdde194978e83d286
OSG,0000950170-24-070826,4,2024-06-07,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,1,0,TRUE_IDENTITY_EVIDENCE_GAP_OR_UNSUPPORTED_CLASS,https://www.sec.gov/Archives/edgar/data/75208/000095017024070826/ownership.xml,385ce2d5874a0f1ba9befa52a25c7d9efbed4e4f1a4c17f2da149f29b319ba4c
OSG,0000950170-24-074394,4,2024-06-17,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,2,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000095017024074394/ownership.xml,ca6e77cdcc165a9b06299d85188c739ccab4227e5cb972c8344e1f8c3edef49c
OSG,0000950170-24-074398,4,2024-06-17,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,2,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000095017024074398/ownership.xml,7961fe4da01f1d4cb768ea42794979167971d7f356f9a29f3e0d3a35227f2f2a
OSG,0000950170-24-074402,4,2024-06-17,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,2,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000095017024074402/ownership.xml,2da557d919f0904f1bf5bc370e34b5251679a6e8e4c1961b30c652ea110665f6
OSG,0000950170-24-074406,4,2024-06-17,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,2,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000095017024074406/ownership.xml,c43922784493eff850131933b3d07b187040132dd95f62b87f6bbb2344a52cd2
OSG,0000950170-24-074420,4,2024-06-17,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,2,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000095017024074420/ownership.xml,c214a426927b86bc6be0cafedc2723d9814662dbdc75c0195ef32a33b9fb2326
OSG,0000950170-24-074422,4,2024-06-17,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,2,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000095017024074422/ownership.xml,57429f34bf54b590c79c6b809da1d249aceeff0cf66ed0ea155b1037f4162712
OSG,0000950170-24-074425,4,2024-06-17,0000075208,0000075208,OVERSEAS SHIPHOLDING GROUP INC,0000075208,2,1,TARGET_CIK_COMMON_EQUITY_CONTINUITY_CANDIDATE,https://www.sec.gov/Archives/edgar/data/75208/000095017024074425/ownership.xml,95e6ac4980f54e51f7a8763dbe827844a864f844d2d4075617b3f2f807367af1
