contract_version,lesson_id,image_id,source_ref,resolved_path,resolution_status,referenced_from_section_ids,visual_type,contains_numbers,contains_code,contains_chart,contains_platform_config,extracted_values_ref,technical_reading_ref,doctrine_relevance,requires_human_review,notes
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0001,../02_workshops/15-practice-05/img/000.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/000.png,resolved_direct,sersan_practice_05_donchain_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0001.md,image_evidence_notes/sersan_practice_05_donchain_img_0001.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0057,../02_workshops/15-practice-05/img/055.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/055.png,resolved_direct,sersan_practice_05_donchain_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0057.md,image_evidence_notes/sersan_practice_05_donchain_img_0057.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0058,../02_workshops/15-practice-05/img/056.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/056.png,resolved_direct,sersan_practice_05_donchain_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0058.md,image_evidence_notes/sersan_practice_05_donchain_img_0058.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0059,../02_workshops/15-practice-05/img/058.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/058.png,resolved_direct,sersan_practice_05_donchain_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0059.md,image_evidence_notes/sersan_practice_05_donchain_img_0059.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0060,../02_workshops/15-practice-05/img/059.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/059.png,resolved_direct,sersan_practice_05_donchain_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0060.md,image_evidence_notes/sersan_practice_05_donchain_img_0060.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0061,../02_workshops/15-practice-05/img/062.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/062.png,resolved_direct,sersan_practice_05_donchain_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0061.md,image_evidence_notes/sersan_practice_05_donchain_img_0061.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0062,../02_workshops/15-practice-05/img/063.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/063.png,resolved_direct,sersan_practice_05_donchain_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0062.md,image_evidence_notes/sersan_practice_05_donchain_img_0062.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0063,../02_workshops/15-practice-05/img/065.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/065.png,resolved_direct,sersan_practice_05_donchain_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0063.md,image_evidence_notes/sersan_practice_05_donchain_img_0063.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0064,../02_workshops/15-practice-05/img/066.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/066.png,resolved_direct,sersan_practice_05_donchain_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0064.md,image_evidence_notes/sersan_practice_05_donchain_img_0064.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0065,../02_workshops/15-practice-05/img/064.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/064.png,resolved_direct,sersan_practice_05_donchain_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0065.md,image_evidence_notes/sersan_practice_05_donchain_img_0065.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0066,../02_workshops/15-practice-05/img/066.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/066.png,resolved_direct,sersan_practice_05_donchain_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0066.md,image_evidence_notes/sersan_practice_05_donchain_img_0066.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0067,../02_workshops/15-practice-05/img/067.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/067.png,resolved_direct,sersan_practice_05_donchain_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0067.md,image_evidence_notes/sersan_practice_05_donchain_img_0067.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0068,../02_workshops/15-practice-05/img/068.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/068.png,resolved_direct,sersan_practice_05_donchain_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0068.md,image_evidence_notes/sersan_practice_05_donchain_img_0068.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0069,../02_workshops/15-practice-05/img/069.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/069.png,resolved_direct,sersan_practice_05_donchain_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0069.md,image_evidence_notes/sersan_practice_05_donchain_img_0069.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0070,../02_workshops/15-practice-05/img/070.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/070.png,resolved_direct,sersan_practice_05_donchain_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0070.md,image_evidence_notes/sersan_practice_05_donchain_img_0070.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0071,../02_workshops/15-practice-05/img/071.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/071.png,resolved_direct,sersan_practice_05_donchain_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0071.md,image_evidence_notes/sersan_practice_05_donchain_img_0071.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0072,../02_workshops/15-practice-05/img/145.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/145.png,resolved_direct,sersan_practice_05_donchain_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0072.md,image_evidence_notes/sersan_practice_05_donchain_img_0072.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0073,../02_workshops/15-practice-05/img/074.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/074.png,resolved_direct,sersan_practice_05_donchain_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0073.md,image_evidence_notes/sersan_practice_05_donchain_img_0073.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0074,../02_workshops/15-practice-05/img/075.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/075.png,resolved_direct,sersan_practice_05_donchain_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0074.md,image_evidence_notes/sersan_practice_05_donchain_img_0074.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0075,../02_workshops/15-practice-05/img/076.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/076.png,resolved_direct,sersan_practice_05_donchain_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0075.md,image_evidence_notes/sersan_practice_05_donchain_img_0075.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0076,../02_workshops/15-practice-05/img/077.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/077.png,resolved_direct,sersan_practice_05_donchain_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0076.md,image_evidence_notes/sersan_practice_05_donchain_img_0076.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0077,../02_workshops/15-practice-05/img/078.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/078.png,resolved_direct,sersan_practice_05_donchain_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0077.md,image_evidence_notes/sersan_practice_05_donchain_img_0077.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0078,../02_workshops/15-practice-05/img/079.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/079.png,resolved_direct,sersan_practice_05_donchain_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0078.md,image_evidence_notes/sersan_practice_05_donchain_img_0078.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0079,../02_workshops/15-practice-05/img/146.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/146.png,resolved_direct,sersan_practice_05_donchain_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0079.md,image_evidence_notes/sersan_practice_05_donchain_img_0079.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0080,../02_workshops/15-practice-05/img/080.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/080.png,resolved_direct,sersan_practice_05_donchain_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0080.md,image_evidence_notes/sersan_practice_05_donchain_img_0080.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0081,../02_workshops/15-practice-05/img/081.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/081.png,resolved_direct,sersan_practice_05_donchain_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0081.md,image_evidence_notes/sersan_practice_05_donchain_img_0081.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0082,../02_workshops/15-practice-05/img/081.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/081.png,resolved_direct,sersan_practice_05_donchain_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0082.md,image_evidence_notes/sersan_practice_05_donchain_img_0082.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0083,../02_workshops/15-practice-05/img/147.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/147.png,resolved_direct,sersan_practice_05_donchain_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0083.md,image_evidence_notes/sersan_practice_05_donchain_img_0083.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0084,../02_workshops/15-practice-05/img/148.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/148.png,resolved_direct,sersan_practice_05_donchain_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0084.md,image_evidence_notes/sersan_practice_05_donchain_img_0084.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0085,../02_workshops/15-practice-05/img/082.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/082.png,resolved_direct,sersan_practice_05_donchain_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0085.md,image_evidence_notes/sersan_practice_05_donchain_img_0085.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0086,../02_workshops/15-practice-05/img/083.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/083.png,resolved_direct,sersan_practice_05_donchain_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0086.md,image_evidence_notes/sersan_practice_05_donchain_img_0086.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0087,../02_workshops/15-practice-05/img/084.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/084.png,resolved_direct,sersan_practice_05_donchain_sec_0010,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0087.md,image_evidence_notes/sersan_practice_05_donchain_img_0087.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0088,../02_workshops/15-practice-05/img/085.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/085.png,resolved_direct,sersan_practice_05_donchain_sec_0010,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0088.md,image_evidence_notes/sersan_practice_05_donchain_img_0088.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0089,../02_workshops/15-practice-05/img/086.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/086.png,resolved_direct,sersan_practice_05_donchain_sec_0011,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0089.md,image_evidence_notes/sersan_practice_05_donchain_img_0089.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0090,../02_workshops/15-practice-05/img/149.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/149.png,resolved_direct,sersan_practice_05_donchain_sec_0011,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0090.md,image_evidence_notes/sersan_practice_05_donchain_img_0090.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0091,../02_workshops/15-practice-05/img/087.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/087.png,resolved_direct,sersan_practice_05_donchain_sec_0011,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0091.md,image_evidence_notes/sersan_practice_05_donchain_img_0091.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0092,../02_workshops/15-practice-05/img/088.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/088.png,resolved_direct,sersan_practice_05_donchain_sec_0011,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0092.md,image_evidence_notes/sersan_practice_05_donchain_img_0092.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0093,../02_workshops/15-practice-05/img/089.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/089.png,resolved_direct,sersan_practice_05_donchain_sec_0011,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0093.md,image_evidence_notes/sersan_practice_05_donchain_img_0093.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0094,../02_workshops/15-practice-05/img/090.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/090.png,resolved_direct,sersan_practice_05_donchain_sec_0011,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0094.md,image_evidence_notes/sersan_practice_05_donchain_img_0094.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0095,../02_workshops/15-practice-05/img/091.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/091.png,resolved_direct,sersan_practice_05_donchain_sec_0011,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0095.md,image_evidence_notes/sersan_practice_05_donchain_img_0095.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0096,../02_workshops/15-practice-05/img/092.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/092.png,resolved_direct,sersan_practice_05_donchain_sec_0011,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0096.md,image_evidence_notes/sersan_practice_05_donchain_img_0096.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0097,../02_workshops/15-practice-05/img/093.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/093.png,resolved_direct,sersan_practice_05_donchain_sec_0012,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0097.md,image_evidence_notes/sersan_practice_05_donchain_img_0097.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0098,../02_workshops/15-practice-05/img/094.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/094.png,resolved_direct,sersan_practice_05_donchain_sec_0012,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0098.md,image_evidence_notes/sersan_practice_05_donchain_img_0098.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0099,../02_workshops/15-practice-05/img/101.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/101.png,resolved_direct,sersan_practice_05_donchain_sec_0012,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0099.md,image_evidence_notes/sersan_practice_05_donchain_img_0099.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0100,../02_workshops/15-practice-05/img/102.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/102.png,resolved_direct,sersan_practice_05_donchain_sec_0012,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0100.md,image_evidence_notes/sersan_practice_05_donchain_img_0100.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0101,../02_workshops/15-practice-05/img/103.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/103.png,resolved_direct,sersan_practice_05_donchain_sec_0012,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0101.md,image_evidence_notes/sersan_practice_05_donchain_img_0101.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0102,../02_workshops/15-practice-05/img/104.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/104.png,resolved_direct,sersan_practice_05_donchain_sec_0012,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0102.md,image_evidence_notes/sersan_practice_05_donchain_img_0102.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0103,../02_workshops/15-practice-05/img/105.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/105.png,resolved_direct,sersan_practice_05_donchain_sec_0013,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0103.md,image_evidence_notes/sersan_practice_05_donchain_img_0103.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0104,../02_workshops/15-practice-05/img/106.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/106.png,resolved_direct,sersan_practice_05_donchain_sec_0013,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0104.md,image_evidence_notes/sersan_practice_05_donchain_img_0104.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0105,../02_workshops/15-practice-05/img/150.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/150.png,resolved_direct,sersan_practice_05_donchain_sec_0013,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0105.md,image_evidence_notes/sersan_practice_05_donchain_img_0105.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0106,../02_workshops/15-practice-05/img/151.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/151.png,resolved_direct,sersan_practice_05_donchain_sec_0013,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0106.md,image_evidence_notes/sersan_practice_05_donchain_img_0106.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0107,../02_workshops/15-practice-05/img/107.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/107.png,resolved_direct,sersan_practice_05_donchain_sec_0013,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0107.md,image_evidence_notes/sersan_practice_05_donchain_img_0107.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0108,../02_workshops/15-practice-05/img/108.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/108.png,resolved_direct,sersan_practice_05_donchain_sec_0013,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0108.md,image_evidence_notes/sersan_practice_05_donchain_img_0108.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0109,../02_workshops/15-practice-05/img/109.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/109.png,resolved_direct,sersan_practice_05_donchain_sec_0013,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0109.md,image_evidence_notes/sersan_practice_05_donchain_img_0109.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0110,../02_workshops/15-practice-05/img/110.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/110.png,resolved_direct,sersan_practice_05_donchain_sec_0013,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0110.md,image_evidence_notes/sersan_practice_05_donchain_img_0110.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0111,../02_workshops/15-practice-05/img/111.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/111.png,resolved_direct,sersan_practice_05_donchain_sec_0014,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0111.md,image_evidence_notes/sersan_practice_05_donchain_img_0111.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0112,../02_workshops/15-practice-05/img/112.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/112.png,resolved_direct,sersan_practice_05_donchain_sec_0014,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0112.md,image_evidence_notes/sersan_practice_05_donchain_img_0112.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_05_donchain,sersan_practice_05_donchain_img_0113,../02_workshops/15-practice-05/img/113.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/15-practice-05/img/113.png,resolved_direct,sersan_practice_05_donchain_sec_0014,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_05_donchain_img_0113.md,image_evidence_notes/sersan_practice_05_donchain_img_0113.md,high,true,automated contextual image reading; numeric OCR not performed
