contract_version,lesson_id,image_id,source_ref,resolved_path,resolution_status,referenced_from_section_ids,visual_type,contains_numbers,contains_code,contains_chart,contains_platform_config,extracted_values_ref,technical_reading_ref,doctrine_relevance,requires_human_review,notes
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0001,../02_workshops/20-practice-10/img/000.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/000.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0001.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0001.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0053,../02_workshops/20-practice-10/img/060.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/060.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0053.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0053.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0054,../02_workshops/20-practice-10/img/061.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/061.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0054.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0054.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0055,../02_workshops/20-practice-10/img/062.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/062.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0055.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0055.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0056,../02_workshops/20-practice-10/img/063.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/063.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0056.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0056.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0057,../02_workshops/20-practice-10/img/064.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/064.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0057.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0057.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0058,../02_workshops/20-practice-10/img/065.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/065.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0058.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0058.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0059,../02_workshops/20-practice-10/img/066.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/066.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0059.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0059.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0060,../02_workshops/20-practice-10/img/067.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/067.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0060.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0060.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0061,../02_workshops/20-practice-10/img/068.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/068.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0061.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0061.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0062,../02_workshops/20-practice-10/img/070.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/070.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0062.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0062.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0063,../02_workshops/20-practice-10/img/069.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/069.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0063.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0063.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0064,../02_workshops/20-practice-10/img/071.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/071.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0064.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0064.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0065,../02_workshops/20-practice-10/img/072.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/072.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0065.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0065.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0066,../02_workshops/20-practice-10/img/073.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/073.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0066.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0066.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0067,../02_workshops/20-practice-10/img/074.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/074.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0067.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0067.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0068,../02_workshops/20-practice-10/img/075.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/075.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0068.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0068.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0069,../02_workshops/20-practice-10/img/076.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/076.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0069.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0069.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0070,../02_workshops/20-practice-10/img/077.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/077.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0070.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0070.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0071,../02_workshops/20-practice-10/img/078.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/078.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0071.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0071.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0072,../02_workshops/20-practice-10/img/079.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/079.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0072.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0072.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0073,../02_workshops/20-practice-10/img/080.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/080.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0073.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0073.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0074,../02_workshops/20-practice-10/img/081.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/081.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0074.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0074.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0075,../02_workshops/20-practice-10/img/082.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/082.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0075.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0075.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0076,../02_workshops/20-practice-10/img/083.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/083.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0076.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0076.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0077,../02_workshops/20-practice-10/img/084.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/084.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0077.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0077.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0078,../02_workshops/20-practice-10/img/085.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/085.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0078.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0078.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0079,../02_workshops/20-practice-10/img/086.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/086.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0079.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0079.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0080,../02_workshops/20-practice-10/img/087.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/087.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0080.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0080.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0081,../02_workshops/20-practice-10/img/088.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/088.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0081.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0081.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0082,../02_workshops/20-practice-10/img/089.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/089.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0082.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0082.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0083,../02_workshops/20-practice-10/img/090.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/090.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0083.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0083.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0084,../02_workshops/20-practice-10/img/091.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/091.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0084.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0084.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0085,../02_workshops/20-practice-10/img/092.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/092.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0085.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0085.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0086,../02_workshops/20-practice-10/img/093.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/093.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0086.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0086.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0087,../02_workshops/20-practice-10/img/094.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/094.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0087.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0087.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0088,../02_workshops/20-practice-10/img/095.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/095.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0088.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0088.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0089,../02_workshops/20-practice-10/img/096.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/096.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0089.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0089.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0090,../02_workshops/20-practice-10/img/097.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/097.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0090.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0090.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0091,../02_workshops/20-practice-10/img/099.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/099.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0091.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0091.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0092,../02_workshops/20-practice-10/img/098.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/098.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0092.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0092.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0093,../02_workshops/20-practice-10/img/100.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/100.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0093.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0093.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0094,../02_workshops/20-practice-10/img/101.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/101.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0094.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0094.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0095,../02_workshops/20-practice-10/img/103.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/103.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0095.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0095.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0096,../02_workshops/20-practice-10/img/102.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/102.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0096.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0096.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0097,../02_workshops/20-practice-10/img/104.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/104.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0097.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0097.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0098,../02_workshops/20-practice-10/img/105.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/105.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0098.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0098.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0099,../02_workshops/20-practice-10/img/106.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/106.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0099.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0099.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0100,../02_workshops/20-practice-10/img/107.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/107.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0100.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0100.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0101,../02_workshops/20-practice-10/img/108.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/108.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0101.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0101.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0102,../02_workshops/20-practice-10/img/109.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/109.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0102.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0102.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0103,../02_workshops/20-practice-10/img/110.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/110.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0103.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0103.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0104,../02_workshops/20-practice-10/img/111.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/111.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0104.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0104.md,critical,true,automated contextual image reading; numeric OCR not performed
